"time_arcid","logppt"
150474,1.2238695e-05
150475,0.0228555348
150476,1.2238695e-05
150477,1.2238695e-05
150478,0.06415389855
150479,0.04619943615
150480,-0.24456648825
150481,0.21450113475
150482,0.29533059045
150483,0.30457389585
150484,0.03419269875
150485,-0.01466044335
150486,0.0218182461
150487,0.0319432155
150488,0.0257375433
150489,-0.00380016315
150490,1.2238695e-05
150491,0.02485827435
150492,0.02485827435
150493,1.2238695e-05
150494,0.0037482858
150495,0.06415389855
150496,0.1529591427
150497,0.15516348645
150498,0.04253835075
150499,0.04253835075
150500,0.05040894495
150501,-0.2307434913
150502,0.2178885408
150503,0.2844548952
150504,0.30414910575
150505,0.03780596085
150506,0.0403176564
150507,0.02485827435
150508,0.03148399485
150509,0.0128493099
150510,0.02485827435
150511,0.02485827435
150512,0.0089693331
150513,0.0181104672
150514,0.0193730061
150515,0.06415389855
150516,0.17930424435
150517,0.193769814
150518,0.04253835075
150519,0.04294582635
150520,-0.2307434913
150521,0.21879063255
150522,0.21879063255
150523,0.24040156035
150524,0.08033958765
150525,0.02804530365
150526,0.0170224929
150527,0.0238378161
150528,0.04832905455
150529,0.06415389855
150530,0.2167761876
150531,0.21702844275
150532,0.1599462711
150533,-0.2307434913
150534,0.271553016
150535,0.21878644725
150536,0.0260147769
150537,0.10175035395
150538,0.0102426555
150539,0.0150353217
150540,0.0124892271
150541,0.022180263
150542,0.07478714355
150543,0.09382757895
150544,0.2138331636
150545,0.2287717887
150546,0.230734161
150547,0.21935775435
150548,-0.2307434913
150549,0.21885156825
150550,0.02966035275
150551,0.025856922
150552,0.03251850105
150553,0.0583218741
150554,0.10306683135
150555,0.02368543905
150556,0.0318668028
150557,0.10879370985
150558,0.0983716566
150559,0.21343813155
150560,0.21112770315
150561,0.27140096865
150562,0.17287657905
150563,-0.28989471
150564,0.2242896306
150565,0.22062400815
150566,0.15865040835
150567,0.1809092649
150568,0.03494616195
150569,0.025856922
150570,0.025856922
150571,0.073460583
150572,0.03620755425
150573,0.1093730673
150574,0.1229996229
150575,0.14464166745
150576,0.21112770315
150577,0.1498585557
150578,0.2704271724
150579,0.2193885582
150580,0.17712645195
150581,-0.2307434913
150582,0.2826902484
150583,0.16201654035
150584,0.21795380145
150585,0.0405308064
150586,0.03875706135
150587,0.0377767593
150588,0.05084466555
150589,0.1244762085
150590,0.08702769075
150591,0.10879370985
150592,0.1407521808
150593,0.21112770315
150594,0.1379355852
150595,0.19192042905
150596,0.2294440596
150597,0.2355472497
150598,0.1737865626
150599,0.23502090255
150600,0.19100357535
150601,0.16201654035
150602,0.02835379995
150603,0.0227772426
150604,0.03419269875
150605,0.04783176825
150606,0.23604493185
150607,0.262183971
150608,0.23502090255
150609,0.21069748875
150610,0.1298539389
150611,0.21112770315
150612,0.1918463337
150613,0.2129941023
150614,0.1476474615
150615,-0.2307434913
150616,0.16201654035
150617,0.04376739045
150618,0.06208324185
150619,0.0491910741
150620,0.03663683415
150621,0.0444610824
150622,0.2349265926
150623,0.2349265926
150624,0.15524246745
150625,0.12158860455
150626,0.16084645605
150627,0.14151569565
150628,0.13795081965
150629,-0.2307434913
150630,0.1546113975
150631,0.13817014995
150632,0.0837385122
150633,0.0854647248
150634,0.0667909683
150635,0.0779437995
150636,0.2135599494
150637,0.1962940896
150638,0.13368945135
150639,0.16401214935
150640,0.13891027815
150641,0.14048187405
150642,-0.2307434913
150643,0.1303197
150644,0.04608424695
150645,0.0712822572
150646,0.071200164
150647,0.0848342187
150648,0.0885991092
150649,0.06896626905
150650,0.08636400045
150651,0.16565214855
150652,0.14776107675
150653,0.1000817664
150654,0.15295504875
150655,-0.2364809748
150656,0.1085950908
150657,0.04620030765
150658,0.0757263003
150659,0.08916818295
150660,0.0892801455
150661,0.08086675485
150662,0.06428546145
150663,0.13685002905
150664,0.09962193465
150665,0.10715188155
150666,0.16286556615
150667,-0.2307434913
150668,0.1189132308
150669,0.05627138475
150670,0.0877611357
150671,0.1009367919
150672,0.08913224145
150673,0.157181934
150674,0.1640337678
150675,0.16055612055
150676,0.1098106947
150677,0.10871022855
150678,0.1398900111
150679,0.1424929989
150680,0.1155888846
150681,0.13185225375
150682,-0.28092267105
150683,0.06011163585
150684,0.0877611357
150685,0.0877611357
150686,0.0962242659
150687,0.15818223015
150688,0.16032903915
150689,0.16032903915
150690,0.16032903915
150691,0.1545864285
150692,0.15215756115
150693,0.1091381592
150694,0.10885390425
150695,0.1075869081
150696,0.12013247505
150697,-0.2307434913
150698,0.06011163585
150699,0.06011163585
150700,0.10215313395
150701,0.109557483
150702,0.14544441765
150703,0.15615312615
150704,0.124512969
150705,0.11557964565
150706,0.1075869081
150707,-0.3011756895
150708,0.0940672236
150709,0.12477083955
150710,0.12211804185
150711,0.1075869081
150712,0.1075869081
150713,-0.3420182976
150714,0.06011163585
150715,0.0687116157
150716,0.1221180849
150717,0.11776730385
150718,-0.31333778595
150719,0.04211977245
150720,0.0576803976
150721,0.10874904705
150722,-0.34401153675
150723,-0.0086772861
150724,0.12690846945
150725,0.14837387565
150726,0.12211814895
150727,0.1244158293
150728,-0.2979437496
150729,0.020408241
150730,0.1090775259
150731,0.1338546342
150732,-0.2979437496
150733,0.0330875832
150734,0.05893957335
150735,-0.32326815465
150736,-0.34463161845
150737,0.0330875832
150738,0.0330875832
150739,-0.35740169955
150740,-0.3710846076
150741,0.0330875832
150742,-0.3710846076
150743,0.06176147565
150744,0.0251701422
150745,-0.3719498391
150746,0.02975260155
150747,-0.3710846076
150748,-0.37250925705
150749,0.0414976485
150750,0.23502090255
150751,0.0421604127
150752,-0.3746519196
150753,0.03964605855
150754,-0.00488357205
150755,-0.3746763762
150756,-0.3734361351
150757,-0.002843925
150758,-0.06181569555
150759,-0.3746763762
150760,-0.04197184005
150761,-0.030753471
150762,-0.3394500837
150763,-0.0800758119
150764,-0.0613891845
150765,-0.3634923747
150766,-0.1071449988
150767,-0.355409943
150768,-0.107742222
150769,-0.25095250005
150770,-0.1016627787
150771,-0.17290794675
150772,-0.1593656127
150773,-0.17290794675
150774,-0.17290794675
150775,-0.17290794675
150776,0.0398425272
150777,-0.1373971536
150778,0.03304958895
150779,-0.0886133514
150780,0.23502090255
150781,-0.0947163924
150782,0.03139050495
150783,-0.25383763125
150784,0.0421604127
150785,0.0439550307
150786,0.0309398019
150787,-0.2179185813
150788,-0.4992553167
150789,-0.26783325135
150790,0.03093947325
150791,0.0345822372
150792,0.0324393006
150793,-0.1844776794
150794,-0.49901320455
150795,-0.29463343875
150796,0.01046547285
150797,0.02893719675
150798,-0.0886133514
150799,-0.4961164992
150800,-0.51589486725
150801,-0.36277340925
150802,0.01730853075
150803,0.01046547285
150804,0.03072110265
150805,0.0304756179
150806,-0.0679685811
150807,-0.49808565345
150808,-0.3379681578
150809,0.01046547285
150810,0.01046547285
150811,0.02480728845
150812,-0.0886133514
150813,-0.4994735907
150814,-0.43594489365
150815,-0.37836556905
150816,0.01046547285
150817,0.01046547285
150818,-0.0886133514
150819,-0.0281370894
150820,-0.4995958842
150821,-0.4994735907
150822,-0.4994735907
150823,-0.3822935214
150824,-0.43538352375
150825,-0.0011358921
150826,-0.0886133514
150827,-0.4994735907
150828,-0.50158058685
150829,-0.5033965314
150830,-0.3822935214
150831,-0.4160319807
150832,-0.0886133514
150833,-0.0886133514
150834,-0.4994735907
150835,-0.4994735907
150836,-0.406782684
150837,-0.45231124995
150838,-0.0886133514
150839,0.23502090255
150840,-0.5839205337
150841,-0.51748359915
150842,-0.16671366075
150843,-0.13092615585
150844,-0.38514654675
150845,-0.530821578
150846,-0.51159872295
150847,-0.19172449905
150848,-0.00849210285
150849,-0.0990111675
150850,-0.51214449615
150851,-0.5953985961
150852,-0.5115085521
150853,-0.19172449905
150854,-0.07947278535
150855,-0.0632652111
150856,-0.2892371118
150857,-0.1995939834
150858,-0.5115085521
150859,-0.36553933605
150860,-0.526973937
150861,-0.5115085521
150862,0.23502090255
150863,-0.1246349769
150864,-0.08872001145
150865,-0.04221094395
150866,0.0211242822
150867,-0.28804336995
150868,-0.2663384262
150869,-0.51503209065
150870,-0.1995939834
150871,-0.1995939834
150872,-0.39998186445
150873,-0.4311186096
150874,-0.19172449905
150875,-0.19172449905
150876,0.0094547397
150877,0.03407994555
150878,-0.26922886095
150879,-0.2663384262
150880,-0.2663384262
150881,-0.51103621905
150882,-0.29954533875
150883,-0.1995939834
150884,-0.35766818535
150885,0.074991987
150886,-0.19172449905
150887,-0.19101780075
150888,-0.19172449905
150889,-0.0073512285
150890,0.03833590215
150891,0.0132024354
150892,0.03833590215
150893,-0.15641898405
150894,-0.24707982285
150895,-0.3575237148
150896,-0.1995939834
150897,-0.35766818535
150898,0.0767010447
150899,0.07735894215
150900,-0.19172449905
150901,-0.19172449905
150902,-0.12826873815
150903,-0.070520268
150904,-0.03219297795
150905,0.03076496745
150906,0.01439877285
150907,0.03833590215
150908,0.03833590215
150909,-0.24938759055
150910,-0.1318461228
150911,-0.18569581485
150912,-0.16247581245
150913,-0.1780998345
150914,-0.35766818535
150915,0.07735894215
150916,0.07735894215
150917,-0.19172449905
150918,-0.12826873815
150919,0.030682197
150920,0.02580281235
150921,0.03833590215
150922,0.03833590215
150923,-0.2492616357
150924,-0.24938759055
150925,-0.16247581245
150926,-0.1646232126
150927,-0.330613437
150928,-0.20162897685
150929,0.0544049499
150930,0.07735894215
150931,-0.1021014183
150932,-0.11105418555
150933,-0.19172449905
150934,-0.1398505017
150935,0.05017353075
150936,0.1010712339
150937,-0.3055635786
150938,-0.3602977917
150939,-0.16247581245
150940,-0.05732500515
150941,-0.2042204556
150942,-0.15867030165
150943,-0.2679413058
150944,-0.21993452775
150945,0.04596640125
150946,-0.08127549675
150947,-0.1092677859
150948,-0.19172449905
150949,-0.09369084585
150950,-0.13021710345
150951,-0.2096814132
150952,0.0288591324
150953,0.08370448485
150954,-0.16885631175
150955,-0.09060078405
150956,-0.14692134975
150957,-0.12499875465
150958,-0.01228878105
150959,-0.0939452703
150960,-0.10906115115
150961,-0.19172449905
150962,-0.12826873815
150963,-0.1624518567
150964,0.03947132385
150965,-0.0270095238
150966,-0.12879843165
150967,-0.12642172935
150968,0.04188426375
150969,-0.0382362939
150970,0.0210865053
150971,0.02976111285
150972,0.0199738686
150973,0.01996679475
150974,-0.10226322015
150975,-0.10906115115
150976,-0.1099298676
150977,-0.19172449905
150978,-0.12425727405
150979,-0.11642916285
150980,0.05835442095
150981,-0.1794737175
150982,-0.12713211315
150983,-0.0351151689
150984,-0.043607424
150985,0.02455173945
150986,0.01998762885
150987,-0.1098807864
150988,-0.121623978
150989,-0.1106718711
150990,-0.1347520041
150991,-0.0773899854
150992,-0.2134257615
150993,-0.08910631485
150994,0.0434751744
150995,-0.1134308637
150996,-0.1208904795
150997,-0.0351151689
150998,-0.07238101605
150999,0.0186747876
151000,-0.12453987945
151001,-0.12505872855
151002,-0.12674158875
151003,-0.1833043527
151004,-0.2161887063
151005,-0.0840801885
151006,-0.0988523193
151007,-0.10086486795
151008,-0.01998657465
151009,-0.07549208415
151010,-0.0351151689
151011,-0.06244550445
151012,-0.0209779584
151013,-0.12773531295
151014,-0.12773531295
151015,-0.1996177995
151016,-0.2161887063
151017,-0.06707448195
151018,-0.08750735595
151019,-0.0988523193
151020,-0.0789916533
151021,-0.0351151689
151022,-0.02914470405
151023,-0.12773531295
151024,-0.13243061265
151025,-0.2161887063
151026,-0.09750515775
151027,-0.0822553515
151028,-0.09077956545
151029,-0.09723543795
151030,-0.1025768709
151031,-0.1136849952
151032,-0.12092019135
151033,-0.10507034265
151034,-0.093383031
151035,-0.12773531295
151036,-0.12773531295
151037,-0.16641851625
151038,-0.15921968055
151039,-0.2161887063
151040,-0.14707256865
151041,-0.1833043527
151042,-0.09920674995
151043,-0.10642116765
151044,-0.14333929155
151045,-0.09544543995
151046,-0.12773531295
151047,-0.16161364065
151048,-0.16045748985
151049,-0.19831160055
151050,-0.1833043527
151051,-0.12689088615
151052,-0.13181671755
151053,-0.1292601933
151054,-0.1833043527
151055,-0.1833043527
151056,-0.1833043527
151057,-0.11329654245
151058,-0.1466157315
151059,-0.05375049225
151060,-0.1833043527
151061,-0.1833043527
151062,-0.1147899858
151063,-0.11290367655
151064,-0.06439864515
151065,-0.05375049225
151066,-0.1833043527
151067,-0.1833043527
151068,-0.1719012939
151069,-0.11659654965
151070,-0.09540503385
151071,-0.1833043527
151072,-0.1833043527
151073,-0.17235143205
151074,-0.17276158095
151075,-0.12156046665
151076,-0.1287272931
151077,-0.1833043527
151078,-0.1898497041
151079,-0.11659654965
151080,0.23502090255
151081,-0.06373706745
151082,-0.1168097322
151083,-0.11659654965
151084,-0.11659654965
151085,-0.19102568205
151086,-0.18398382975
151087,-0.1372198107
151088,-0.1046261937
151089,-0.11659654965
151090,-0.12660453855
151091,-0.19342631385
151092,-0.15467881485
151093,-0.1268261589
151094,-0.1519215768
151095,-0.16917897675
151096,-0.1570179702
151097,-0.2238810189
151098,-0.2196149004
151099,-0.22424728935
151100,-0.19599992895
151101,-0.2120394339
151102,-0.25134467085
151103,-0.249138204
151104,-0.274789809
151105,-0.25111697415
151106,-0.24822759255
151107,-0.274789809
151108,-0.2688324366
151109,-0.2588599041
151110,-0.274789809
151111,-0.2732964318
151112,-0.273321531
151113,-0.274789809
151114,-0.274789809
151115,-0.274789809
151116,-0.27613963965
151117,-0.2797745853
151118,-0.28008038415
151119,-0.2801532363
151120,-0.27977758935
151121,-0.27986260365
151122,-0.2799933864
151123,-0.28009443945
151124,-0.2778380514
151125,-0.2801709036
151126,-0.28012164075
151127,-0.2801709036
151128,-0.2801709036
151129,-0.2643626979
151130,-0.2801709036
151131,-0.65392997775
151132,-0.2686726896
151133,-0.2643626979
151134,-0.2801709036
151135,-0.67186280805
151136,-0.57972972645
151137,-0.55735226085
151138,-0.68842363905
151139,-0.69419422275
151140,-0.28681988685
151141,-0.2730254646
151142,-0.2801709036
151143,-0.582271578
151144,-0.5908147434
151145,-0.59632591935
151146,-0.4666578084
151147,-0.6683619264
151148,-0.6693610728
151149,0.23502090255
151150,-0.2801709036
151151,-0.4665649212
151152,-0.4665649212
151153,-0.6040310493
151154,-0.63758705325
151155,-0.28681988685
151156,-0.2864533833
151157,-0.55554995895
151158,-0.4665649212
151159,-0.60712750665
151160,-0.28681988685
151161,0.23502090255
151162,-0.2853049248
151163,-0.67186280805
151164,-0.5249061741
151165,0.23502090255
151166,-0.28681988685
151167,-0.28681988685
151168,-0.70902701625
151169,-0.67220300175
151170,-0.6120044847
151171,-0.6171212544
151172,-0.5045814354
151173,-0.5844266988
151174,-0.64249320555
151175,-0.2802943563
151176,0.23502090255
151177,-0.69727554225
151178,-0.6721791279
151179,-0.5938097508
151180,-0.5938097508
151181,-0.4731969921
151182,-0.4665649212
151183,-0.64869447825
151184,-0.5280352854
151185,-0.2769747267
151186,-0.2784921762
151187,-0.28681988685
151188,-0.64122544605
151189,-0.7008043959
151190,-0.1089881541
151191,-0.0851086803
151192,-0.5938097508
151193,-0.4604970867
151194,-0.3732338358
151195,-0.28681988685
151196,-0.28681988685
151197,-0.6661778676
151198,-0.65722917645
151199,-0.14639703855
151200,-0.4862522658
151201,-0.293627187
151202,-0.3262232043
151203,-0.28681988685
151204,-0.28681988685
151205,-0.61619318985
151206,-0.58482618915
151207,-0.2262114582
151208,-0.26313286545
151209,-0.26122952415
151210,0.23502090255
151211,-0.5706550731
151212,-0.63504258405
151213,-0.6165646977
151214,-0.3157748622
151215,-0.368555859
151216,-0.26122952415
151217,-0.3514176666
151218,-0.07126803705
151219,-0.08482257525
151220,-0.28681988685
151221,-0.5706550731
151222,-0.61125345015
151223,-0.29408388555
151224,-0.25896132885
151225,-0.1127795991
151226,-0.28681988685
151227,-0.5244419166
151228,-0.55315204035
151229,-0.29408388555
151230,-0.2950191951
151231,-0.18823370475
151232,-0.27129913335
151233,-0.28681988685
151234,-0.28681988685
151235,-0.46448066385
151236,-0.4935612885
151237,-0.29408388555
151238,-0.29408388555
151239,-0.2898549024
151240,-0.28962947475
151241,-0.468029268
151242,-0.5267194128
151243,-0.27912538815
151244,-0.29408388555
151245,-0.1380462489
151246,-0.1428653079
151247,-0.30533798085
151248,-0.46448066385
151249,-0.46448066385
151250,-0.25139055375
151251,-0.2084973618
151252,-0.14252754705
151253,-0.1449949599
151254,-0.30533798085
151255,-0.38680207545
151256,-0.312017979
151257,-0.19192502175
151258,-0.1816576461
151259,-0.30533798085
151260,-0.2001220389
151261,-0.2643376806
151262,-0.19177177635
151263,-0.1916122761
151264,-0.30533798085
151265,-0.2060124549
151266,-0.19177177635
151267,-0.30533798085
151268,-0.20925070215
151269,-0.2091333405
151270,-0.2095628787
151271,-0.30533798085
151272,-0.26893903365
151273,-0.2222504445
151274,-0.2659629735
151275,-0.22396412325
151276,-0.30533798085
151277,-0.2353498329
151278,-0.1986676755
151279,-0.1963765797
151280,-0.24220948605
151281,-0.28852759215
151282,-0.2742498276
151283,-0.30533798085
151284,-0.2158986291
151285,-0.21692559105
151286,-0.2223132723
151287,-0.22287643875
151288,-0.28852759215
151289,-0.28852759215
151290,-0.30533798085
151291,-0.2219186424
151292,-0.2235626253
151293,-0.2857343433
151294,-0.2208950247
151295,-0.30533798085
151296,-0.21522462255
151297,-0.2100289338
151298,-0.1903695906
151299,-0.2000025678
151300,-0.23205730905
151301,-0.2570837178
151302,-0.28852759215
151303,-0.24495162615
151304,-0.30533798085
151305,-0.24885239925
151306,-0.2278501806
151307,-0.21826946085
151308,-0.2112343128
151309,-0.22588927305
151310,-0.2704538529
151311,-0.2484713343
151312,-0.30533798085
151313,-0.24539697525
151314,-0.25008635715
151315,-0.23819362875
151316,-0.2203882233
151317,-0.21826946085
151318,-0.27043867515
151319,-0.2734660509
151320,-0.30533798085
151321,-0.25008635715
151322,-0.25008635715
151323,-0.22560234165
151324,-0.22849976625
151325,-0.28017717
151326,-0.2790428109
151327,-0.3058974786
151328,-0.2454529392
151329,-0.2616282375
151330,-0.2826400185
151331,-0.2865006249
151332,-0.3073295841
151333,-0.2407700799
151334,-0.24082854915
151335,-0.25704388185
151336,-0.28258999125
151337,-0.2768917515
151338,-0.30533798085
151339,-0.27285991215
151340,-0.2826400185
151341,-0.2826400185
151342,-0.2826400185
151343,-0.3113062302
151344,-0.27944237265
151345,-0.2826400185
151346,0.23502090255
151347,0.23502090255
151348,-0.3019378488
151349,-0.297097479
151350,-0.31575697125
151351,-0.27605050515
151352,-0.27675551295
151353,-0.2826400185
151354,-0.2826400185
151355,-0.28270074525
151356,-0.3027624243
151357,-0.31575697125
151358,-0.2826400185
151359,-0.2826400185
151360,-0.2826400185
151361,0.23502090255
151362,-0.31575697125
151363,0.23502090255
151364,-0.28260270675
151365,-0.305845932
151366,-0.31575697125
151367,-0.28467705945
151368,-0.29528717925
151369,-0.28324187955
151370,-0.31575697125
151371,-0.30765252735
151372,-0.31575697125
151373,-0.31575697125
151374,-0.312246501
151375,-0.31575697125
151376,-0.31575697125
151377,-0.31575697125
151378,-0.31575697125
151379,-0.31575697125
151380,-0.31575697125
151381,-0.42672561435
151382,-0.42966819315
151383,-0.54766899915
151384,-0.31575697125
151385,-0.4286117283
151386,-0.42966819315
151387,-0.54162218775
151388,-0.31575697125
151389,-0.3958775079
151390,-0.42966819315
151391,-0.43819539015
151392,-0.50234883405
151393,-0.512442399
151394,-0.48177723615
151395,-0.32181424065
151396,-0.27898985205
151397,-0.39829265175
151398,-0.42966819315
151399,-0.4662553518
151400,-0.42966819315
151401,-0.428188194
151402,-0.3369100875
151403,-0.3091664205
151404,-0.4197553038
151405,-0.42966819315
151406,-0.4462079286
151407,-0.42966819315
151408,-0.42600779025
151409,-0.3144896118
151410,-0.3220474866
151411,-0.3220474866
151412,-0.4029068967
151413,-0.40485844455
151414,-0.3229252551
151415,-0.4295558064
151416,-0.42966819315
151417,-0.3489855054
151418,-0.29232038115
151419,-0.2118218655
151420,-0.3018096459
151421,-0.36852471705
151422,-0.34575479085
151423,-0.3313245831
151424,-0.32722036305
151425,-0.42966819315
151426,-0.4283695878
151427,-0.38049388965
151428,-0.25003645695
151429,-0.23827258665
151430,-0.24426116085
151431,-0.30280883535
151432,-0.3220474866
151433,-0.3446336586
151434,-0.3531971709
151435,-0.3531971709
151436,-0.3566418849
151437,-0.42539971425
151438,-0.3345617268
151439,-0.3694673682
151440,-0.33285049035
151441,-0.33285049035
151442,-0.2764504365
151443,-0.2497883535
151444,-0.25003645695
151445,-0.3220137039
151446,-0.29729196945
151447,-0.33295789065
151448,-0.3531971709
151449,-0.3531971709
151450,-0.3752647353
151451,-0.40979497755
151452,-0.3531971709
151453,-0.3504992589
151454,-0.25003645695
151455,-0.25093240935
151456,-0.21226324455
151457,-0.24898849395
151458,-0.28697842005
151459,-0.27898985205
151460,-0.3525893406
151461,-0.3531971709
151462,-0.3531971709
151463,-0.3531971709
151464,-0.33026417865
151465,-0.34663405035
151466,-0.2493941352
151467,-0.24898849395
151468,-0.27898985205
151469,-0.27898985205
151470,-0.31770169095
151471,-0.3439719381
151472,-0.3531971709
151473,-0.3531971709
151474,-0.24898849395
151475,-0.27781256055
151476,-0.27576149895
151477,-0.33112606485
151478,-0.31716938295
151479,-0.210300468
151480,-0.20083188405
151481,-0.20083188405
151482,-0.20083188405
151483,-0.27576149895
151484,-0.28393824375
151485,-0.2009897673
151486,-0.20061434295
151487,-0.27576149895
151488,-0.27576149895
151489,-0.6641956545
151490,-0.20083188405
151491,-0.1941090123
151492,-0.27576149895
151493,-0.27576149895
151494,-0.6448315545
151495,-0.1986570558
151496,-0.1926222501
151497,-0.27576149895
151498,-0.27576149895
151499,-0.6373022061
151500,-0.6442692459
151501,-0.1926222501
151502,-0.27576149895
151503,-0.27576149895
151504,-0.6093120096
151505,-0.1926222501
151506,-0.27576149895
151507,-0.27576149895
151508,-0.67023093585
151509,-0.6765392676
151510,-0.6814569741
151511,-0.54226436145
151512,-0.52835859615
151513,-0.18298986615
151514,-0.27576593835
151515,-0.27576149895
151516,-0.69007580775
151517,-0.7066186071
151518,-0.69232534455
151519,-0.70106509725
151520,-0.62833397025
151521,-0.57039047835
151522,-0.1620602844
151523,-0.27576149895
151524,-0.27576149895
151525,-0.6993328377
151526,-0.68225090325
151527,-0.7039183221
151528,-0.69369007575
151529,-0.54517853985
151530,-0.5739327573
151531,-0.15967763385
151532,-0.27576149895
151533,-0.27576149895
151534,-0.6913740036
151535,-0.6822852876
151536,-0.6772370514
151537,-0.70106509725
151538,-0.5789524146
151539,-0.6504668625
151540,-0.15967763385
151541,-0.27576149895
151542,-0.27576149895
151543,-0.70106509725
151544,-0.70106509725
151545,-0.6367907322
151546,-0.6397538469
151547,-0.15967763385
151548,-0.27576149895
151549,-0.66859044315
151550,-0.6397538469
151551,-0.6397538469
151552,-0.15967763385
151553,-0.27576149895
151554,-0.6975420669
151555,-0.69504290835
151556,-0.6681761457
151557,-0.63959920185
151558,-0.15967763385
151559,-0.27576149895
151560,0.23502090255
151561,-0.6036014334
151562,-0.6975420669
151563,-0.66269508375
151564,-0.15967763385
151565,-0.225704262
151566,-0.21793939335
151567,-0.27576149895
151568,0.23502090255
151569,-0.64798195665
151570,-0.67785750165
151571,-0.68674910115
151572,-0.15967763385
151573,-0.23901090255
151574,-0.23901090255
151575,-0.27576149895
151576,-0.27576149895
151577,-0.6668758635
151578,-0.6668758635
151579,-0.151876305
151580,-0.2335743207
151581,-0.23800798455
151582,-0.27576149895
151583,-0.27576149895
151584,-0.27576149895
151585,-0.61230494745
151586,-0.6668227167
151587,-0.6668758635
151588,-0.15967763385
151589,-0.21718452735
151590,-0.19570128375
151591,-0.2620645293
151592,-0.27576149895
151593,-0.27576149895
151594,-0.27576149895
151595,-0.66161075505
151596,-0.6668758635
151597,-0.15967763385
151598,-0.20624215605
151599,-0.19559339835
151600,-0.2453809323
151601,-0.27576149895
151602,-0.27576149895
151603,-0.27576149895
151604,-0.6656769273
151605,-0.6685387044
151606,-0.6391028007
151607,-0.628827129
151608,-0.15967763385
151609,-0.1946055279
151610,-0.19460951685
151611,-0.27576149895
151612,-0.27576149895
151613,-0.27576149895
151614,-0.27576149895
151615,-0.27576149895
151616,-0.66017248395
151617,-0.66502106685
151618,-0.67058141115
151619,-0.65138463285
151620,-0.6391028007
151621,-0.15967763385
151622,-0.19443207105
151623,-0.1957234125
151624,-0.27576149895
151625,-0.27576149895
151626,-0.66502106685
151627,0.23502090255
151628,-0.6927939627
151629,-0.6391028007
151630,-0.6391028007
151631,-0.15967763385
151632,-0.15967763385
151633,-0.1926222501
151634,-0.27576149895
151635,-0.66502106685
151636,-0.66502106685
151637,-0.69103004145
151638,-0.6881038752
151639,-0.59740122435
151640,-0.5706550731
151641,-0.65541597345
151642,-0.6391028007
151643,-0.15967763385
151644,-0.15967763385
151645,-0.1926222501
151646,-0.27576149895
151647,-0.27576149895
151648,-0.66502106685
151649,-0.6881038752
151650,-0.67954630695
151651,-0.63589643355
151652,-0.6427656438
151653,-0.15967763385
151654,0.23502090255
151655,-0.22319037615
151656,-0.2213507289
151657,-0.27576149895
151658,-0.66502106685
151659,0.23502090255
151660,-0.6260224971
151661,-0.67477920195
151662,-0.68372580675
151663,-0.58085622525
151664,-0.58610162625
151665,-0.66553591755
151666,-0.6637726914
151667,-0.079995489
151668,-0.1926222501
151669,-0.2084342589
151670,-0.2084342589
151671,-0.27576149895
151672,-0.27576149895
151673,-0.66502106685
151674,-0.66637237905
151675,-0.6260224971
151676,-0.62673231285
151677,-0.6260224971
151678,-0.6260224971
151679,-0.03389525055
151680,-0.1926222501
151681,-0.2084342589
151682,-0.2084342589
151683,-0.2084342589
151684,-0.27576149895
151685,0.23502090255
151686,-0.33285049035
151687,-0.33285049035
151688,-0.6037605021
151689,-0.6329480325
151690,-0.66502106685
151691,-0.6664825629
151692,-0.6808287024
151693,-0.6260224971
151694,-0.6260224971
151695,-0.03228807855
151696,-0.1926222501
151697,-0.2084342589
151698,-0.2084342589
151699,-0.2084342589
151700,-0.27576149895
151701,-0.33285049035
151702,-0.33285049035
151703,-0.3091388391
151704,-0.6306616512
151705,-0.66502106685
151706,-0.66502106685
151707,-0.6260224971
151708,-0.1421760732
151709,-0.1921357074
151710,-0.21131916225
151711,-0.27167928795
151712,-0.2546898627
151713,-0.33285049035
151714,-0.33285049035
151715,-0.22416557205
151716,-0.2546898627
151717,-0.2546898627
151718,-0.252644343
151719,-0.2377477305
151720,-0.2067231705
151721,-0.21923866125
151722,-0.5944870722
151723,-0.6099828504
151724,-0.6633477711
151725,-0.6460124685
151726,-0.6260224971
151727,-0.1926222501
151728,-0.19090147755
151729,-0.2214844296
151730,-0.27576149895
151731,-0.25546706535
151732,-0.33285049035
151733,-0.33285049035
151734,-0.17451505155
151735,-0.15014059515
151736,-0.24782123835
151737,-0.23516188815
151738,-0.2190933024
151739,-0.20092302195
151740,-0.19721691465
151741,-0.57314706015
151742,-0.5349355536
151743,-0.5620852209
151744,-0.58946841555
151745,-0.60334226925
151746,-0.6054838167
151747,-0.6229494579
151748,-0.57381982035
151749,-0.53567303685
151750,-0.1926222501
151751,-0.27576149895
151752,-0.273550305
151753,-0.2051150157
151754,-0.33285049035
151755,-0.33285049035
151756,-0.1997118417
151757,-0.1555002057
151758,-0.10481977695
151759,-0.2190933024
151760,-0.2190933024
151761,-0.20987189055
151762,-0.21783362265
151763,-0.5637068325
151764,-0.55644300495
151765,-0.5500110378
151766,-0.51756856305
151767,-0.4719855147
151768,-0.5415876648
151769,-0.60334226925
151770,-0.60459760725
151771,-0.6260224971
151772,-0.5496046269
151773,-0.53567303685
151774,-0.18662090895
151775,-0.1926222501
151776,-0.27576149895
151777,-0.27576149895
151778,-0.20222291355
